"gamma_prim","gamma_temp","gamma_home","delta_temp","delta_home","delta_temp_agk_18_29_woman","delta_home_agk_18_29_woman","delta_temp_agk_18_29_nonwoman","delta_home_agk_18_29_nonwoman","delta_temp_agk_30_44_woman_kids","delta_home_agk_30_44_woman_kids","delta_temp_agk_30_44_woman_nokids","delta_home_agk_30_44_woman_nokids","delta_temp_agk_30_44_nonwoman_kids","delta_home_agk_30_44_nonwoman_kids","delta_temp_agk_45_64_woman","delta_home_agk_45_64_woman","delta_temp_agk_45_64_nonwoman","delta_home_agk_45_64_nonwoman","delta_temp_agk_65plus_woman","delta_home_agk_65plus_woman","delta_temp_agk_65plus_nonwoman","delta_home_agk_65plus_nonwoman","delta_temp_income_50minus","delta_home_income_50minus","delta_temp_income_100_149","delta_home_income_100_149","delta_temp_income_150plus","delta_home_income_150plus","delta_temp_education_highschool","delta_home_education_highschool","delta_temp_education_graduate","delta_home_education_graduate","delta_temp_impgender_20minus_nonwoman","delta_home_impgender_20minus_nonwoman","delta_temp_impgender_40_59_nonwoman","delta_home_impgender_40_59_nonwoman","delta_temp_impgender_60plus_nonwoman","delta_home_impgender_60plus_nonwoman","delta_temp_impgender_20minus_woman","delta_home_impgender_20minus_woman","delta_temp_impgender_40_59_woman","delta_home_impgender_40_59_woman","delta_temp_impgender_60plus_woman","delta_home_impgender_60plus_woman","delta_temp_jobtype_health","delta_home_jobtype_health","delta_temp_jobtype_retail","delta_home_jobtype_retail","delta_temp_jobtype_education","delta_home_jobtype_education","delta_temp_jobtype_public","delta_home_jobtype_public","delta_temp_jobtype_information","delta_home_jobtype_information","delta_temp_commute_noncar","delta_home_commute_noncar","delta_temp_neighborhood_suburban","delta_home_neighborhood_suburban","delta_temp_neighborhood_town_rural","delta_home_neighborhood_town_rural","delta_temp_homeownership_nonown","delta_home_homeownership_nonown","delta_temp_factor_score_1","delta_home_factor_score_1","delta_temp_factor_score_2","delta_home_factor_score_2","delta_temp_factor_score_3","delta_home_factor_score_3","logLike"
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3392.84007102569
1.60670443928616,1.43648831414344,1.36087636007224,-0.0210510993593638,0.0125842409068011,0.0227717368320706,0.095914617537825,0.0072324482677941,-0.112063967222677,-0.0107373498690823,-0.0347470117920277,-0.0443083643295448,-0.108702379332643,0.00463686307850699,-0.0243777636622486,-0.0037188536901105,0.0386267558866709,-0.0291843269112091,-0.00641764808765831,-0.00733348801852037,0.0211983059080823,-0.0464809333449756,0.00451312719071675,-0.0376173006153245,0.0092520834347361,0.00368490383777119,0.0847594617307743,-0.0495944446995614,0.028411375887512,0.124509421087103,0.125587562453665,-0.0255248889606374,-0.0128258271134355,0.0138725232399502,0.17292485688864,-0.0185977459821119,-0.0282354909264128,0.0665253735367347,0.193187581280986,-0.0333337583441734,0.048706592621257,-0.0779593334255078,-0.189153647420367,0.0510243593134621,0.223646345783987,-0.0942306903277567,-0.0806347561153925,-0.064811216553776,-0.0572689877251506,-0.0183271311092495,-0.00383019969945969,0.024335812087312,-0.0365861476882239,-0.00718978503311573,0.053573973291325,0.0202008917999817,0.0878899860020776,-0.00226556018655434,0.0070439355290435,-0.0309666697228658,-0.0661559729295513,-0.0283129209668902,0.00479036559591696,0.0326606162286727,0.101608819301498,-0.0460458538535254,-0.115931010988251,-0.0181333723011507,-0.0326012625090006,-3062.33168801621
3.76075729335827,1.69855200898801,2.27166920137828,0.487616677156234,0.440910398396391,-0.0962786725721723,-0.120689106940645,0.228966861755562,-0.117986007288931,-0.0709664051807916,-0.303454965658305,-0.216748573440986,-0.475163244246133,-0.0541219172720619,-0.124704510533559,-0.0837883375688009,-0.212684551363916,-0.160696533657149,-0.274573683629926,-0.0247952414460283,-0.149894126260234,-0.123880194241146,-0.122556927398547,-0.090399832142003,-0.0164921594635104,-0.031873801841424,0.161258813390811,-0.118763797395278,0.0958618421852388,0.285984428793095,0.206416942722355,-0.00615426502156013,0.00253314869665604,-0.0697905899345591,0.177699885774127,-0.0375647493817365,-0.0959227293846452,0.0468171262497385,0.239991414127642,-0.0227275958285708,0.244563012239565,-0.167988789682177,-0.293549979239247,0.124338932466498,0.497114701314691,-0.157149781538237,-0.12777654480574,-0.0678855867251299,0.0315521683489929,-0.0163609760647234,0.0156942714157082,0.257757896016239,0.184706524810466,0.0168656393146061,0.110373407733265,0.0951550930771487,0.192534708953911,0.0122441579167306,-0.0633724801655505,-0.0706584588920851,-0.202984275797173,-0.0794428755607615,-0.0769007076258905,0.00466433572979182,0.110258599215839,-0.0941063775165291,-0.217856552789844,-0.0206868656190209,-0.031587236090323,-2798.99841448489
7.78814385869148,2.70267618181036,3.69714549847704,0.615351397015558,0.613802531992827,-0.079044891752648,-0.107290380926852,0.339221977126519,-0.253275981408144,-0.0819065541963122,-0.489867053517462,-0.338865677724744,-0.748458784564383,-0.0604159444917978,-0.183309722606183,-0.102801570827075,-0.376078004241831,-0.245668715204567,-0.50592544860646,-0.023581621205859,-0.277072001228216,-0.174469984634587,-0.223669519856819,-0.132145043178007,-0.0330800623998987,-0.0274660902627989,0.278532053652026,-0.175130717981295,0.180489649309575,0.445331897120753,0.404291965529006,-0.00456505162098518,0.0100013238083326,-0.0590269304943722,0.339392390517902,0.00852401898776518,-0.0313326737827333,0.130881671059795,0.468192785580581,-0.0433082000995748,0.405058243847374,-0.253340817505226,-0.352521241793194,0.23980855315057,0.861539329414946,-0.293469596494276,-0.270786587656189,-0.125250734431357,0.0316973213163149,-0.0158903515691062,0.0489880498998455,0.394100647211493,0.215414668282411,0.0047261901169364,0.137938917652505,0.176118469952659,0.308280843066836,0.00648241598985621,-0.121775939252662,-0.130456703967738,-0.358776716893718,-0.127752514365783,-0.119936678976091,-0.00432509750016319,0.164623156835171,-0.142578129842954,-0.326404881106123,-0.0251233660598095,-0.0351172008962,-2517.68040702761
13.7833471724913,4.95708407491465,5.54181231666592,0.490798499584791,0.510815895107846,0.0549631003981668,0.219140534814018,0.34894069517755,-0.439870266792027,-0.0664963218708089,-0.552448994843935,-0.378351851573324,-0.720732118841212,-0.0587322464584529,-0.270797178815108,-0.125623685398614,-0.428237535501868,-0.277316458264293,-0.66692158238977,-0.0679974902791862,-0.331582408699998,-0.277967517149632,-0.308061893891085,-0.247481045345544,-0.0149025436456744,-0.0900886680229649,0.420848399118765,-0.336418091231735,0.274151341418444,0.566927366527151,0.639171487800906,-0.0356034944599868,0.0129070130966698,0.0864482665636525,0.697073618767023,0.096070198843947,0.18972327312341,0.319472400804192,0.906520629992285,-0.109261047113014,0.463508537700774,-0.192803675546175,-0.121893489485224,0.31907305302511,1.20632404131463,-0.473311559728674,-0.425048503593979,-0.246908453593081,-0.0677918809434428,-0.0363701955246648,0.0711325882624603,0.382257765353749,-0.0090929267846149,-0.0639135977591502,0.159289940484743,0.247542634932355,0.412187551708244,-0.045173162720579,-0.157777103212789,-0.209019967951824,-0.494516463480078,-0.186452563922727,-0.123006302960245,0.0178822033751678,0.308925527026099,-0.173562414956221,-0.412358390443478,-0.029045382379738,-0.0296753456192093,-2249.22440824501
22.0548487480429,10.1368992701514,6.03582478888083,0.0832278800409962,0.217955986058628,0.215857323369087,0.916651902563021,0.00878975006616378,-0.279372866925587,-0.0224809982855338,-0.506226060069699,-0.387640360160334,-0.000159034189061713,-0.124740535246179,-0.612845356380875,-0.0890046790531779,0.0305993954546948,-0.0768785812675243,-0.478758906171838,-0.379880072245709,-0.279820743848134,-0.580615168756733,-0.257600483101354,-0.486057444120798,0.0590852309383799,-0.412835284679403,0.642584628004195,-0.918686800891201,0.253443308825166,0.743238248299473,0.859092827283114,-0.137511310638819,-0.0722519108026551,0.521815500231798,1.29050877222559,0.0159091265996762,0.377416845719949,0.630254000988538,1.77776714529044,-0.228093045305444,0.301867247442779,-0.0482105262879788,0.0591264688837768,0.149717264340954,1.51973184198417,-0.585173029325535,-0.256504597947469,-0.393899459764694,-0.313077972040203,-0.103403625616814,-0.0810969547753173,-0.141383251610053,-0.65076351922801,-0.238992061331016,0.239503886530602,0.213510790033548,0.496391421298209,-0.21916784538039,-0.129929528967056,-0.219551156009681,-0.380756469316705,-0.23592343446295,-0.119673979357359,0.140791275314868,0.751291267780675,-0.222250517752578,-0.629256467328303,-0.0988289786748175,-0.0897048036268664,-2023.30145955712
23.8630476391831,15.5076309427485,9.29215759719109,-0.99253292663501,-0.718198651924859,0.550531205464402,0.90977809806842,0.0956090906036492,-0.171152982706604,0.183113375805785,-0.181306067121341,-0.219111582148557,0.490121806080254,-0.0365786612959886,-0.237031764252918,0.254334747759027,0.632643375231153,0.394806078058618,-0.159117005860625,-1.54664447129961,0.303131778963519,-0.207727018653461,0.158672248636263,-0.196357972285362,0.0732862185561151,-0.551438921405733,0.588615350031957,-0.796744915513829,0.424020179656658,1.1339863686266,0.994991567174107,-0.132165232192395,-0.266279765488687,0.610707726801126,1.17798545089247,-0.10795836883827,0.33909076919594,0.733109660788122,1.71386642022136,-0.214501393447003,0.322364365977854,-0.137843835137084,-0.00359274801588724,-0.156268797428867,1.26118757634692,0.0871907751303969,-0.348718952937898,-0.189187882804904,-0.23240402628406,0.164016310338029,-0.342487077983214,0.21471786636209,-0.653484737393907,0.0283525321053258,0.299038012300476,0.0463776899602219,0.475831080433396,-0.343644123364095,-0.00901858779392249,-0.287321524018566,-0.1929112878564,-0.0875499671234093,0.123227460157133,0.238962572769768,0.747290252406527,0.028237390923765,-0.549303471899968,0.00102523549732729,0.0176577369469816,-2005.64362488505
25.1434944443199,17.2732014208867,5.85599756130314,-0.754640812270572,-0.518351853316153,0.222135703480815,0.875451055414922,0.0756881729711474,-0.151099592768929,0.198930488302857,-0.0575548289213337,-0.415384635085997,0.415838394226568,-0.0330849809615051,-0.145369044893737,0.294894322307746,0.701128459237223,0.35340923728919,-0.118446229035442,-2.05066773422073,0.286540233018634,-0.225171731952752,0.00889761727580507,-0.191056233366709,0.144631349117598,-0.556424795948656,0.633882306437703,-0.865815807775712,0.383884822486349,0.991707058404835,0.881997460597574,0.035445937260575,-0.0810179585507803,0.551049042593966,1.2366717990761,-0.124386982648669,0.286545400182016,0.662874436511323,1.74634763271873,-0.0910693623858023,0.262943576120755,-0.169095640849324,-0.301048289318654,-0.153488066979676,1.11358030134739,-0.353165406929331,-0.213854399513743,0.0804868465738639,-0.192295805092153,0.114340840810737,-0.282699831658519,0.240648041692523,-0.631030481451322,-0.076558235494243,0.250507850803889,0.227304212860963,0.466974871491961,-0.303397196985585,-0.0286814841714301,-0.389358178465185,-0.2110993470421,-0.141245768695322,0.0944488356370039,0.2295013160756,0.719623043701754,-0.0411296921531642,-0.5626218834706,-0.0439117834458296,-0.0316280374525575,-2005.43785889938
24.6585959002815,12.4641115620234,7.4712521483371,-0.713212350687694,-0.608045196324595,0.109636565127046,0.862721559035942,0.0918062036031091,-0.0446924463715726,0.215858482945627,-0.0683019993381614,-0.423754628488025,0.501697083229771,0.0159988751413768,-0.0745097577176406,0.240407089352747,0.659716823758385,0.362370833845152,-0.129073609903393,-1.34863238298503,0.285773145528288,-0.352540025752832,0.0177387202708361,-0.285287510671966,0.126750984895513,-0.637495667931223,0.662651123927361,-1.00515782633001,0.380920559121537,1.01281339915226,0.807401351693194,-0.029483243362958,-0.108681478545173,0.580550672937695,1.2391644336876,-0.180799189887661,0.29478105848571,0.675949019470523,1.712467773181,-0.0491466025778958,0.301378471520436,-0.168091641285034,-0.167257281748619,-0.187692901258801,1.07759065913202,-0.184755717314635,-0.212484397682917,-0.0665377379263175,-0.188956351633665,0.0668410148853996,-0.186737999330316,-0.0760871313896274,-0.654980721566814,-0.107016528092774,0.288395503020515,0.242547171965504,0.442794210418874,-0.311090612295808,-0.0330133333031397,-0.291669730171587,-0.214498081945718,-0.0855305410244782,0.107497657386855,0.225023457109782,0.704878950896383,-0.0486396734052529,-0.572376356420032,-0.0258200955029382,-0.0125367483304732,-2000.32962911678
24.7666070840561,13.988860374844,7.84484482039359,-0.760595685413804,-0.673413711454553,0.120486463754725,0.934638144273879,0.099488154421908,-0.0673066407907768,0.157425963624218,-0.109485450899263,-0.329687772000144,0.522281653609083,-0.046197440914981,-0.183373165138053,0.249713840190132,0.665708939625483,0.352153534546899,-0.0919992321698059,-1.53137370691945,0.301058190820232,-0.202936016087425,0.106387716238311,-0.246752190666665,0.188675303803903,-0.572675436083584,0.673963738114311,-0.936575773269715,0.42109887183883,1.05874659288884,0.919246004532875,-0.00264353923415882,-0.0954865193049015,0.597143019062037,1.23212251423428,-0.167316579236097,0.285022584415968,0.688966560505197,1.72603781710954,-0.0432153660587853,0.288578820189571,-0.0573279689642472,-0.131323713822299,-0.24911905486299,1.09539484134676,-0.179920074448208,-0.194576021643716,-0.0582920980676435,-0.25712315491279,0.0827286451062022,-0.221291299599647,-0.00621058300636183,-0.718298826158629,-0.119916256482251,0.253117429883122,0.174222659985408,0.441571916713567,-0.338460375336355,0.0231068301964182,-0.264399367410688,-0.114263046110391,-0.11439997877355,0.0740316330937758,0.224662271960918,0.725435040957704,-0.0393473984891256,-0.547935034442908,-0.0521796622332647,-0.032548786517115,-1999.84991284129
24.8992068072144,13.6728291683932,7.81572523199426,-0.725394300153143,-0.688917068943013,0.0807462839293179,0.880795517985075,0.0957167563123411,-0.0283820828084727,0.193093567061465,-0.0971774922110132,-0.428317862995981,0.496752694088888,-0.000862211378932894,-0.126044635248647,0.239826475398863,0.666359050994349,0.365194583789097,-0.0901301970950632,-1.47908273264082,0.304947022575457,-0.236164159670076,0.111594358788619,-0.263759207180327,0.189332851517187,-0.596006223411207,0.66396201000144,-0.97495511583188,0.416892667408229,1.06240466870466,0.89995386462916,-0.0308056345227933,-0.0970753504053588,0.580336263510848,1.22751222371599,-0.197253181141806,0.285589254550478,0.693118759728192,1.72871998644198,-0.050472625537311,0.311970886718773,-0.0868481198283673,-0.163127285508235,-0.208367726843344,1.09697009390172,-0.184750074882256,-0.194733164055725,-0.0354235253481332,-0.232743695007085,0.0820271275142782,-0.226619522999918,-0.0303886302903778,-0.675689525409291,-0.110664868668701,0.277481771057969,0.187072724206856,0.44441335978443,-0.322562837509352,0.0258463056599575,-0.279745884007829,-0.129037979529303,-0.130827635141256,0.0639529060041242,0.224169071964668,0.721819548913529,-0.0376849356472129,-0.558404949229041,-0.0410158535296977,-0.02154166803303,-1999.64431994507
