"gamma_prim","gamma_temp","gamma_home","delta_temp","delta_home","delta_temp_agk_18_29_woman","delta_home_agk_18_29_woman","delta_temp_agk_18_29","delta_home_agk_18_29","delta_temp_agk_30_44_woman_kids","delta_home_agk_30_44_woman_kids","delta_temp_agk_30_44_woman_nokids","delta_home_agk_30_44_woman_nokids","delta_temp_agk_30_44_kids","delta_home_agk_30_44_kids","delta_temp_agk_45_64_woman","delta_home_agk_45_64_woman","delta_temp_agk_45_64","delta_home_agk_45_64","delta_temp_agk_65plus_woman","delta_home_agk_65plus_woman","delta_temp_agk_65plus","delta_home_agk_65plus","delta_temp_income_50minus","delta_home_income_50minus","delta_temp_income_100_149","delta_home_income_100_149","delta_temp_income_150plus","delta_home_income_150plus","delta_temp_education_highschool","delta_home_education_highschool","delta_temp_education_graduate","delta_home_education_graduate","delta_temp_impgender_20_39","delta_home_impgender_20_39","delta_temp_impgender_40_59","delta_home_impgender_40_59","delta_temp_impgender_60plus","delta_home_impgender_60plus","delta_temp_impgender_20_39_woman","delta_home_impgender_20_39_woman","delta_temp_impgender_40_59_woman","delta_home_impgender_40_59_woman","delta_temp_impgender_60plus_woman","delta_home_impgender_60plus_woman","delta_temp_jobtype12_professional","delta_home_jobtype12_professional","delta_temp_jobtype12_administrative","delta_home_jobtype12_administrative","delta_temp_commute_noncar","delta_home_commute_noncar","delta_temp_neighborhood_suburban","delta_home_neighborhood_suburban","delta_temp_neighborhood_town_rural","delta_home_neighborhood_town_rural","delta_temp_homeownership_nonown","delta_home_homeownership_nonown","delta_temp_factor_score_1","delta_home_factor_score_1","delta_temp_factor_score_2","delta_home_factor_score_2","delta_temp_factor_score_3","delta_home_factor_score_3","logLike"
8.96249245665996,11.4689756903537,2.72606720567926,0.207060096902453,0.999610938834173,-0.663805489018657,0.539438591130282,0.100743655349922,-0.870766761350181,-0.778851188571874,-0.478482262825643,-0.619204606814007,-0.435426932593335,0.481077414230479,-0.453027318408845,-0.869481756792267,-0.139955642938785,0.403671430128105,-0.469766655966777,-3.08276575726312,-0.210819432484783,0.124628706129971,-0.382492694890518,0.567928835288874,-0.151182405545963,-0.0685021478554595,0.380412932260074,-0.451771051297254,0.444199358411201,0.989132852400109,0.666441293676738,0.0496195774348723,-0.182127765992803,-0.89556916907575,-0.696999849215992,-1.17689776039065,-0.478795891216521,-0.123223493301957,-0.114629905926593,0.828896015697529,0.696780330575237,0.424408043683215,0.158789382151526,0.338934980087895,0.3461024094512,-0.893973871432493,0.326663263444037,-1.20448918373895,0.137843145674049,0.24961911514572,0.43826938993418,-0.595636834898541,0.00701697569029754,-0.635021522630241,-0.0967696857549356,0.267816815339892,0.0936762567949604,0.183492047314849,0.53085119229491,-0.00252761487677157,-0.260598827712251,0.290649149354678,0.245953369963474,-3315.71170596157
9.46434625682504,11.583536604357,2.73795685774555,0.217504964747369,1.0197122540263,-0.660427740672584,0.622850373853665,0.1074649852655,-0.895369464900971,-0.752922979771458,-0.461879391979504,-0.59623565466219,-0.412698363507146,0.472921672414597,-0.46055807984357,-0.851208334418087,-0.136097031044709,0.40389677395648,-0.469869597220091,-3.14646182228693,-0.135212716135933,0.135646735224356,-0.386501173292368,0.542109602128159,-0.181641588686766,-0.0605412486757177,0.390504844733636,-0.445920566052172,0.455370594179874,0.975973295254112,0.660872959448518,0.0356194665996805,-0.19172179060161,-0.896856452681346,-0.697935472569989,-1.16102575534729,-0.453227253061361,-0.123648318567112,-0.106732944686601,0.820043396808107,0.698421666007444,0.396488949042116,0.124429523367056,0.371346789549122,0.294735261509625,-0.880274213911148,0.328413599843231,-1.19603836455958,0.139582842053378,0.24011085059677,0.43765229760464,-0.581852803153425,0.00978971453862265,-0.621018385070211,-0.0992031927558138,0.268463025797478,0.108001180576376,0.179739298417736,0.515296284091591,-0.0056331378103453,-0.263677607832458,0.287122638754904,0.24448310450679,-3315.53248176292
9.59273989288461,11.5200319339295,2.71640434629882,0.212908957423841,1.03045576885929,-0.651661464168462,0.597147751390636,0.103188737236755,-0.912788153034943,-0.75171417341524,-0.464627011885282,-0.592916622085469,-0.427454187447196,0.465911595003082,-0.467422112264119,-0.858297593188242,-0.147174155040867,0.403860884650165,-0.461773256932899,-3.24453229641162,-0.209869156735143,0.140273622305304,-0.382570553721333,0.539558033281031,-0.177207927153456,-0.0544789898936594,0.389613473506002,-0.441908119948719,0.448261304749187,0.984653719021817,0.686016679280769,0.0256968758131824,-0.1936041059142,-0.905105991315828,-0.710833824749344,-1.14949098954075,-0.453959452154285,-0.125822185999437,-0.10383517775531,0.84115092714082,0.721850249221485,0.376007379681716,0.126728820732707,0.390750723429638,0.337767803699962,-0.863889725852542,0.340344824996085,-1.18116367906825,0.140187444677905,0.24328375408323,0.43956227867124,-0.576820088519487,0.0105966774710562,-0.615363576714464,-0.0966709443543949,0.268166777672669,0.101696068194469,0.179543767407252,0.52388932918648,-0.0101979093938003,-0.259213124887293,0.286602081239877,0.245270578576296,-3315.46362246727
9.57963246233311,11.4776133996244,2.71833949252336,0.209524455323553,1.01989044756952,-0.655052345787277,0.571731479735423,0.103460677547141,-0.887704371971126,-0.74477206212156,-0.461884420467228,-0.596142783921802,-0.425018938317852,0.457030512802817,-0.466641762951105,-0.859124776093723,-0.142621271205711,0.400968939075683,-0.462508737400391,-3.23648540417101,-0.169672505743711,0.131788708361123,-0.395023792043984,0.541684907233056,-0.17612343980596,-0.0545955321803314,0.387183933656319,-0.445332279898111,0.445957432180507,0.986056334426247,0.661305997351786,0.0215720362669056,-0.194467099544625,-0.897287045912375,-0.700532959300125,-1.14664046689423,-0.453419271590074,-0.11638173448928,-0.0979015276266452,0.834505146609789,0.71214274096679,0.380624666386612,0.13234959528665,0.387322191452495,0.345222701174003,-0.855927059126153,0.341613669992589,-1.17240131747116,0.147476628316835,0.243764296832975,0.43488961709931,-0.57517264594397,0.0169857379533959,-0.616751509133435,-0.0915146213845437,0.270282753411104,0.106589124405218,0.178853240522223,0.521604955942812,-0.00833468114166594,-0.26074070771998,0.285649238791212,0.244350781583109,-3315.45663187678
9.54540435075468,11.4880978854711,2.72283483766747,0.207258472415491,1.01664079096194,-0.651404491838031,0.594263535012716,0.0987546310999228,-0.904510761912763,-0.740986382322109,-0.45933134340746,-0.594904884689994,-0.420500956208014,0.453891998162861,-0.467237528071691,-0.858255728790781,-0.143539485372443,0.400743975278802,-0.462259022000551,-3.24673637479621,-0.182042107263141,0.136929277919579,-0.394143805353659,0.54215341580051,-0.174620394710424,-0.0531594511936129,0.389339818545142,-0.444650236728089,0.44716474399937,0.980444107394908,0.670873080560367,0.0201738033843158,-0.194217629741472,-0.896474697339066,-0.698497186008106,-1.14635259523202,-0.452366469685515,-0.115961971763989,-0.0982029513601961,0.831963404182685,0.709299852456914,0.379446647857794,0.127454972288353,0.392619350585229,0.338806449384224,-0.856190260050352,0.340881102419886,-1.17262164378067,0.146575711559183,0.243518796917833,0.435172944406394,-0.574077858288524,0.0152011135095588,-0.616828839751921,-0.0941128396704593,0.270242944286603,0.107051555877166,0.179170939379651,0.521025042281749,-0.00751740500834505,-0.260910631455038,0.286041257222842,0.244937804293905,-3315.45155747175
9.53932500809719,11.4906187449757,2.72622352081807,0.20452547034119,1.01915387497921,-0.651557705814618,0.592185915747291,0.100294015015027,-0.901405082071112,-0.739618247448345,-0.457506357623968,-0.593562264064459,-0.422922003141577,0.453385417031842,-0.469480935499409,-0.858418698087542,-0.145021783389209,0.400780246082213,-0.463812942894019,-3.25144354582187,-0.181262813515061,0.140971707705731,-0.393895732303749,0.540779289436086,-0.175837186282014,-0.0525017740151119,0.389700840877132,-0.443765492710496,0.448404228304883,0.979791764514226,0.671117387009944,0.0201391705386639,-0.195398581471597,-0.898594454275554,-0.702014794117864,-1.14554234219916,-0.45191115905951,-0.11644926590139,-0.0974466201334376,0.833202828702636,0.712233893303188,0.377574165948652,0.126042047450449,0.395110788982954,0.339989700145676,-0.856246029773378,0.341551154890588,-1.17278428060861,0.144753469941057,0.24451676056587,0.437037468565489,-0.572419506322057,0.0125174047454632,-0.61586329137073,-0.0971325721291899,0.270213686476074,0.106401177568711,0.179256568593404,0.522097254586441,-0.00794818809337512,-0.260228308230375,0.28628053932252,0.245100082366451,-3315.45111283268
9.53997595390442,11.4950267622077,2.72490974044177,0.20538968673758,1.01895844923666,-0.650916328660206,0.590513256349987,0.0998436756445962,-0.902014516908668,-0.740093777461607,-0.459118045239864,-0.593707213931929,-0.423280697982688,0.453013097127619,-0.469327763960921,-0.858672123857411,-0.14483700321914,0.400777070290012,-0.463171471776795,-3.25356845796481,-0.181834393448221,0.140542817807914,-0.394629471278172,0.540365655528829,-0.175859909606588,-0.052584140868875,0.389408364138328,-0.444353885460923,0.44756285213601,0.980854745144,0.670340258677281,0.0197548743705734,-0.194676039804461,-0.89815919251094,-0.702151927103293,-1.14415269398529,-0.451471969074476,-0.116188498065281,-0.0978863366999978,0.833537488713829,0.713642481319778,0.377370338931375,0.128472498444496,0.395861058924729,0.340662410562348,-0.856294788751887,0.340657290699377,-1.17260214864696,0.144946911344007,0.244238905553668,0.436224362828873,-0.572505006381851,0.0135196071831101,-0.616112906845046,-0.0960984724907084,0.270005682177673,0.106713597719835,0.178719695545733,0.521659455087148,-0.00796772855626459,-0.260358824180192,0.286010785663655,0.244987869686199,-3315.45085794315
9.54038303596329,11.4886116238838,2.72537067273048,0.205629137666651,1.01797979371496,-0.650188610416311,0.593391788418213,0.0988719709019866,-0.90333480570124,-0.73959756333246,-0.458589144347856,-0.593750459602474,-0.422547295159182,0.452599962916326,-0.469298486806852,-0.858516262492721,-0.144451149091381,0.400415189616081,-0.463186739292876,-3.25428873262715,-0.18105306136561,0.140541509321051,-0.395287929638302,0.54050978835481,-0.175964237037906,-0.052684937707685,0.389525331910145,-0.444178407891786,0.447553936030333,0.980185235278331,0.670322434340484,0.0195616421022324,-0.194766080995616,-0.897391522908873,-0.701443415457766,-1.14405427834592,-0.451468900539224,-0.116221043709551,-0.0979371140705981,0.832460131825768,0.71249839620692,0.376803065223766,0.127216148513203,0.395360716892721,0.34119489869249,-0.85603988055379,0.34108428634812,-1.17228423444767,0.145574704920857,0.244245182357254,0.436204353799308,-0.572451759729692,0.0140757295962975,-0.616031311389979,-0.095615070738157,0.269890363308865,0.106885946861463,0.178659810417443,0.521535054922734,-0.00796127392388203,-0.260427655066997,0.286059043535559,0.24513956598984,-3315.45082175464
9.5399314107335,11.4900721287979,2.72580060467466,0.205330860446242,1.01781569696574,-0.65014634424159,0.591741435324728,0.0988869085436322,-0.902354231467213,-0.739688262795066,-0.458472636077496,-0.593824019147883,-0.422430571246034,0.452687756817648,-0.469148684546708,-0.858562471444499,-0.144574546597817,0.400409015554284,-0.463157821284548,-3.25419980017241,-0.180614278570456,0.140900924281791,-0.395266403068704,0.540808036456715,-0.175703038174158,-0.0525455787095443,0.389511048631517,-0.443999621732628,0.447616482173876,0.980209885825663,0.670039312826452,0.019491922962283,-0.194782640542889,-0.897438987127678,-0.701441082010059,-1.14423147876838,-0.451472825159272,-0.116296747756034,-0.0977284174942438,0.832475717136005,0.712458377890614,0.376849946321138,0.127164730920214,0.395661740958657,0.340594060762445,-0.85597058959648,0.34108008279853,-1.17222154333486,0.145371839898564,0.244385087773375,0.436344618746853,-0.572335216921126,0.0139517781657929,-0.616025793806111,-0.0957862366249226,0.269984775988514,0.106902773529383,0.178678306376426,0.521590247233454,-0.0079820590427187,-0.260425192494796,0.286085797643379,0.245113314493057,-3315.45080275215
9.54007170702736,11.4911274374734,2.72583011053391,0.205272252311453,1.01812146071019,-0.650218827251868,0.591972360875889,0.0989348155905095,-0.902588162133245,-0.739885579450846,-0.458710875220929,-0.593909013081316,-0.422797093367342,0.452768905276393,-0.469241862901865,-0.85864829845951,-0.144733190052869,0.400481844894457,-0.463211895586559,-3.25454768505229,-0.180800320173396,0.141286392732619,-0.395345528327848,0.540765929317884,-0.17578780691376,-0.0525181940943482,0.389401490497305,-0.444001351801373,0.44753602810421,0.980254440828993,0.670255792413809,0.0195522247567085,-0.194769509328973,-0.897552632203566,-0.701690558400929,-1.14426507391242,-0.451508445784389,-0.116392897808962,-0.0977894649821308,0.832722399107539,0.712894984225437,0.37719415114063,0.127638858864899,0.395851964155637,0.34088040055157,-0.856054279342609,0.341058759790515,-1.17227267317777,0.145346964139079,0.244362723811112,0.43631845208195,-0.572264950853416,0.0137767658767294,-0.615964922555625,-0.095921613316423,0.269932541682421,0.106830761802675,0.178678278310852,0.521601860433459,-0.00795796665716577,-0.260409219844535,0.286071743094874,0.245077286453551,-3315.45079909389
9.54012612326594,11.4906399787205,2.72594381792787,0.205329820977992,1.01804671275889,-0.650182629718211,0.591925093863847,0.0989400575285426,-0.902524860170086,-0.739884815420003,-0.458681611970019,-0.593896516143016,-0.422797227038104,0.452794871752702,-0.469230423003991,-0.858645621947305,-0.144728562176476,0.400481718477112,-0.463202051557894,-3.25469201766146,-0.180781258991114,0.141377526647602,-0.395402882288738,0.540714835695213,-0.175789501380812,-0.0525326190059117,0.38946564339077,-0.443974540333443,0.44755335478906,0.98032924570086,0.670124507770924,0.0195580030393754,-0.19473888768327,-0.897535767730942,-0.701764068134476,-1.14427424776236,-0.451548296906081,-0.116429399127562,-0.0978639998245782,0.832681753803911,0.712913640627184,0.377110135391055,0.12754619610567,0.395847092633352,0.340888527174108,-0.856088555699057,0.341040963747005,-1.17230777554196,0.145335865494233,0.244369061248948,0.436314684697722,-0.572285696941085,0.0138502922386794,-0.61598079294169,-0.0958641824189557,0.269937327833267,0.106887261296828,0.178649732580761,0.521597840167718,-0.00798423295449885,-0.260394517260141,0.286070990615906,0.245101997753493,-3315.45079794933
9.54018696966832,11.4904657696184,2.72598297520311,0.205385591074107,1.01796748486468,-0.650146249716464,0.592016540669588,0.098891993809295,-0.902634411466201,-0.73990645197078,-0.458678746568189,-0.593907656262681,-0.422734827295467,0.452803502110172,-0.469197398857022,-0.85863942325852,-0.144712957345566,0.400464479708011,-0.463183271957294,-3.25471183552424,-0.180628333794655,0.141431328752157,-0.395461691662775,0.540745749774513,-0.175769716158311,-0.0525353813654581,0.389473784907296,-0.443948430531126,0.447551222309791,0.980288449447928,0.670200239792061,0.0195477312323278,-0.194730710608382,-0.897505904067473,-0.701705696629659,-1.14429455206429,-0.451537208089064,-0.116470686441488,-0.0978439423974125,0.832624175864099,0.712838855554315,0.377068406619514,0.127509644442535,0.395829445250134,0.340860074867525,-0.85610305292419,0.341046645891194,-1.1723262620272,0.145341673169637,0.24436371950268,0.43633425552102,-0.572294514001751,0.0138908544622216,-0.615968659484674,-0.0958225125909822,0.269922812219881,0.106880089974884,0.178640148638883,0.521590006000276,-0.00799026318562547,-0.260407074197793,0.286070891268029,0.245109745550749,-3315.4507977203
9.54018696966832,11.4904657696184,2.72598297520311,0.205385591074107,1.01796748486468,-0.650146249716464,0.592016540669588,0.098891993809295,-0.902634411466201,-0.73990645197078,-0.458678746568189,-0.593907656262681,-0.422734827295467,0.452803502110172,-0.469197398857022,-0.85863942325852,-0.144712957345566,0.400464479708011,-0.463183271957294,-3.25471183552424,-0.180628333794655,0.141431328752157,-0.395461691662775,0.540745749774513,-0.175769716158311,-0.0525353813654581,0.389473784907296,-0.443948430531126,0.447551222309791,0.980288449447928,0.670200239792061,0.0195477312323278,-0.194730710608382,-0.897505904067473,-0.701705696629659,-1.14429455206429,-0.451537208089064,-0.116470686441488,-0.0978439423974125,0.832624175864099,0.712838855554315,0.377068406619514,0.127509644442535,0.395829445250134,0.340860074867525,-0.85610305292419,0.341046645891194,-1.1723262620272,0.145341673169637,0.24436371950268,0.43633425552102,-0.572294514001751,0.0138908544622216,-0.615968659484674,-0.0958225125909822,0.269922812219881,0.106880089974884,0.178640148638883,0.521590006000276,-0.00799026318562547,-0.260407074197793,0.286070891268029,0.245109745550749,-3315.4507977203
