"asc_2","asc_3","asc_4","asc_5","asc_6","b_2_age_18_29","b_3_age_18_29","b_4_age_18_29","b_5_age_18_29","b_6_age_18_29","b_2_age_45_64","b_3_age_45_64","b_4_age_45_64","b_5_age_45_64","b_6_age_45_64","b_2_age_65plus","b_3_age_65plus","b_4_age_65plus","b_5_age_65plus","b_6_age_65plus","b_2_gender_women","b_3_gender_women","b_4_gender_women","b_5_gender_women","b_6_gender_women","b_2_kids_kids","b_3_kids_kids","b_4_kids_kids","b_5_kids_kids","b_6_kids_kids","b_2_genderkids_women_kids","b_3_genderkids_women_kids","b_4_genderkids_women_kids","b_5_genderkids_women_kids","b_6_genderkids_women_kids","b_2_income_50minus","b_3_income_50minus","b_4_income_50minus","b_5_income_50minus","b_6_income_50minus","b_2_income_100_149","b_3_income_100_149","b_4_income_100_149","b_5_income_100_149","b_6_income_100_149","b_2_income_150plus","b_3_income_150plus","b_4_income_150plus","b_5_income_150plus","b_6_income_150plus","b_2_education_highschool","b_3_education_highschool","b_4_education_highschool","b_5_education_highschool","b_6_education_highschool","b_2_education_graduate","b_3_education_graduate","b_4_education_graduate","b_5_education_graduate","b_6_education_graduate","b_2_impedance_20_39","b_3_impedance_20_39","b_4_impedance_20_39","b_5_impedance_20_39","b_6_impedance_20_39","b_2_impedance_40_59","b_3_impedance_40_59","b_4_impedance_40_59","b_5_impedance_40_59","b_6_impedance_40_59","b_2_impedance_60plus","b_3_impedance_60plus","b_4_impedance_60plus","b_5_impedance_60plus","b_6_impedance_60plus","b_2_neighborhood_suburban","b_3_neighborhood_suburban","b_4_neighborhood_suburban","b_5_neighborhood_suburban","b_6_neighborhood_suburban","b_2_neighborhood_town","b_3_neighborhood_town","b_4_neighborhood_town","b_5_neighborhood_town","b_6_neighborhood_town","b_2_jobtype12_professional","b_3_jobtype12_professional","b_4_jobtype12_professional","b_5_jobtype12_professional","b_6_jobtype12_professional","b_2_jobtype12_administrative","b_3_jobtype12_administrative","b_4_jobtype12_administrative","b_5_jobtype12_administrative","b_6_jobtype12_administrative","b_2_homeownership_nonown","b_3_homeownership_nonown","b_4_homeownership_nonown","b_5_homeownership_nonown","b_6_homeownership_nonown","b_2_factor_c_score_1","b_3_factor_c_score_1","b_4_factor_c_score_1","b_5_factor_c_score_1","b_6_factor_c_score_1","b_2_factor_c_score_2","b_3_factor_c_score_2","b_4_factor_c_score_2","b_5_factor_c_score_2","b_6_factor_c_score_2","b_2_factor_c_score_3","b_3_factor_c_score_3","b_4_factor_c_score_3","b_5_factor_c_score_3","b_6_factor_c_score_3","logLike"
-1.00174029630416,-1.40648864094189,-1.32651750663682,-0.981727802145742,-3.34217795795209,0.0369236441311341,-0.10979643270077,0.648801451097189,-0.132322480410539,0.352100680915554,0.230222302471223,0.421133705165273,0.236088626135609,0.452349593243342,0.527476506713489,-11.9404468663934,0.128924539418946,0.0409812043205987,-0.708314410138221,0.110670169514065,-0.0478813496498773,-0.217983671825643,0.262809848609971,-0.393056030753694,-0.0388452625292563,-0.274722588958484,-0.899589240282114,-0.159554970818226,-0.143933291271095,0.53433130665079,-0.108272922127811,0.486879951926791,-0.117582263367934,-0.0325529964305637,-0.353328547335473,0.432318967730504,0.57607502445209,-0.557024374174391,-0.777016003968386,-0.945054727790854,0.493702771419882,0.587006664299065,0.020889537839966,0.228224829082207,0.34293408273733,0.086894842027876,0.671394518788894,0.509837100053285,0.222076558621868,0.153585170401514,0.358227542101675,-0.16157570359458,-0.898602495665492,-0.295853563611747,0.738586298769075,-0.40366042620692,-0.384948909510489,-0.231763640972807,-0.639104970855804,0.314502147505301,-0.0878110963761674,-1.12788926010015,0.51461498191312,-0.406360164850577,0.570993661233481,0.080411880725698,-0.878884488457964,0.736993891797826,-0.625681346727481,0.450244793932346,0.542066501658547,1.41375592967154,1.16535522011107,0.671151163897512,1.06608408210004,-0.529377728238209,0.00643595577169629,0.00688693080700925,-0.0311983944179438,-0.386978727747226,-0.180732869780778,-0.0343348165699003,-0.565418515081887,0.1531167396074,-0.481947023804787,-0.291000631003399,1.42162365418699,0.571614866849935,-0.317669391454011,0.300548121974433,-1.02524583988592,1.11372139054362,0.244496410646155,-0.416767332886662,-0.0587659966391941,-0.0790649332578857,0.130931408580401,-0.378671327138395,0.283939526781979,0.242644446862937,-0.211889909025531,-0.912572581916778,-0.649327019028723,-0.588406970220352,-0.577745352539721,0.425428083294769,0.845336995444587,0.375965557630891,0.622658310481023,-0.115492198203065,0.190068453717694,-0.0923989529134811,-0.126142398593789,0.245742051666381,-0.14935916169229,-1419.46429439277
-0.998188608643779,-1.40448262253407,-1.32372074434048,-0.997313229129238,-3.34071463655258,0.0352776526424267,-0.107000037358962,0.648118532764301,-0.135889898601204,0.358154382968916,0.227185252910024,0.422163854418533,0.23764659708208,0.458617778683736,0.524310998312066,-11.9247364551229,0.127922876093653,0.0409774353623849,-0.702811511848357,0.117642034420173,-0.0458361780880006,-0.218527899909311,0.263214748805318,-0.389587246225098,-0.0337201970232726,-0.277578006197409,-0.897698637347639,-0.158463374754055,-0.143552178987959,0.537267425399516,-0.109124175575609,0.485458770745963,-0.117974738625618,-0.0312106131221003,-0.353737894986706,0.436029895379275,0.575703827855843,-0.56017539649211,-0.778542531111147,-0.948407759365183,0.495166497536445,0.587776315657582,0.0202623844957401,0.230055153888107,0.320987019480871,0.0867141327073169,0.672893457220462,0.508936861960555,0.227035474086659,0.133783672934111,0.35515398230122,-0.162911491789729,-0.898602369132165,-0.297003324065541,0.733096967812057,-0.402573482018646,-0.38654932510857,-0.233179054409862,-0.640724926970365,0.312280734449466,-0.0862060661336119,-1.12916929183548,0.51486044120602,-0.401277909319759,0.5803486416316,0.0826444684964648,-0.881738931248616,0.73620528132114,-0.620105923121969,0.450243169846197,0.542085685585749,1.41390856282499,1.16797795904805,0.672156278162358,1.07061948098062,-0.531779872213795,0.00649208398105942,0.00695584611705474,-0.0290237495818604,-0.393137817055778,-0.184453914360452,-0.0343878566882739,-0.564799889780711,0.1557801358638,-0.502530678106008,-0.295067097915718,1.42095976793242,0.568851945606537,-0.312600682008882,0.313595306199402,-1.02772714823509,1.11186341900874,0.240329344415928,-0.409024815541968,-0.0522209306807814,-0.0776706626883841,0.130385149886267,-0.37833503072854,0.282178196735665,0.243016037409923,-0.211564197906738,-0.912251382480088,-0.648761912588271,-0.585565973228502,-0.582047578555259,0.426097833952562,0.844781193599237,0.37598792573446,0.627194373330408,-0.117630992928562,0.191506627144428,-0.0921840033133277,-0.126093932233649,0.251325272673261,-0.152450703024795,-1419.45967017912
-0.997761084402939,-1.40317489394407,-1.3214555438069,-0.99725652800712,-3.33486257752135,0.0330604824212393,-0.107358344209291,0.6468715354172,-0.132495821060933,0.360829368217725,0.226921699796373,0.422288005513925,0.237897950644042,0.455544202478902,0.516428805751177,-11.9339876968262,0.127231829776695,0.0398872639931217,-0.703523746896835,0.0964952695125554,-0.0445972364814134,-0.218616111233062,0.263646691424715,-0.390784264045588,-0.0403529172053947,-0.280173172301005,-0.89731630230844,-0.15783274217816,-0.140255535969552,0.532483992484167,-0.108084154317722,0.484748374284692,-0.118566701042725,-0.0326187253753297,-0.34743694648089,0.436716769595828,0.576472413375066,-0.559587429888285,-0.782205635527948,-0.955336405838831,0.495772403866163,0.587781424713049,0.0206506659741471,0.229864217279477,0.331165499071191,0.0863422330576808,0.672682994194564,0.508900039862692,0.223667130052426,0.150211197650065,0.356902962320655,-0.163977660730238,-0.899481529412811,-0.298839130842073,0.735348142436456,-0.402194484915861,-0.387009320498077,-0.2341000997783,-0.63867360917037,0.30622766353424,-0.0849413383236534,-1.12929455308141,0.515341171998632,-0.399309637254284,0.57769086292822,0.0835564869188089,-0.881609000007135,0.736340299728495,-0.620600390287658,0.444058814762425,0.543327678403451,1.41473061379727,1.16972883851518,0.675291093196307,1.06634788611595,-0.532837589952701,0.00595655642465844,0.0067565172800557,-0.0303359083363779,-0.387459349533796,-0.18810340779635,-0.0346668644414155,-0.564280061854205,0.159143653365515,-0.497155500105029,-0.295406626209842,1.42047829441192,0.566342928777572,-0.309444779628979,0.308941053485203,-1.0295321528501,1.11162924397941,0.23789848639083,-0.408506924974015,-0.0543380364281599,-0.0789226998043264,0.130246479414941,-0.378299310925906,0.281768783884202,0.247075437670582,-0.210979939754657,-0.911849382057093,-0.648208022761735,-0.584602874475467,-0.586976945732371,0.426701066075327,0.844990363707631,0.376048629950923,0.626110457158308,-0.120301052850977,0.192161114705229,-0.092386582745558,-0.126048576379692,0.249688988476861,-0.149489461634182,-1419.45945274752
-0.997429030135904,-1.40231546358167,-1.32071202352684,-0.994809318985281,-3.34003000275715,0.0344818995235179,-0.108270567298249,0.646634261444047,-0.132386485812071,0.356799045585674,0.227328216420905,0.421918665920963,0.2375464827691,0.456150830800582,0.521067826690043,-11.9333724157083,0.127433918550842,0.0400321116290543,-0.703462422882747,0.108400779455328,-0.0459530436037859,-0.218356366795449,0.263604304923887,-0.3886308629487,-0.03599898030559,-0.279098176336629,-0.897933251585487,-0.158280398678527,-0.140812803698606,0.53511916540849,-0.107672614339431,0.485234755842626,-0.118191898868012,-0.0353376412444725,-0.350811616940382,0.435597801108939,0.576212465709812,-0.559703763508386,-0.780259015412694,-0.952490596186922,0.494847547967392,0.58761928928465,0.0207242936216511,0.229930946522894,0.326838394344196,0.08649588991689,0.672224520521027,0.508657807514576,0.223097526389473,0.142585382140206,0.356045464436449,-0.163679865673536,-0.899187927543612,-0.296709041895055,0.73489433805978,-0.40269404756842,-0.386952542176195,-0.233773966963151,-0.639560030246733,0.309774057286943,-0.0854285285495069,-1.12894722881715,0.515307344573472,-0.400787706118445,0.579290652787521,0.0828877322407056,-0.880986479350366,0.736363312156096,-0.621353890900491,0.448033554249142,0.543289989615821,1.41458699329438,1.16874232055051,0.673450412491658,1.0692128668957,-0.532426668567856,0.00586794838361663,0.00616457245635287,-0.0306554216618972,-0.390087633262212,-0.185283564100331,-0.0346197213480265,-0.565062400492774,0.15707577038264,-0.498163347588727,-0.295059854502945,1.4196486470365,0.566345952259447,-0.31155511987919,0.310760089917992,-1.02862937807315,1.11104874165854,0.238225252090027,-0.410002107799095,-0.0509687094966736,-0.0785526027757696,0.130162244072628,-0.378518741388739,0.281781052590564,0.244039553082879,-0.211289062750607,-0.912207832634956,-0.648515343269798,-0.585526232770396,-0.584607164836272,0.426320237824778,0.84486429458448,0.375907832467091,0.624581692041871,-0.119885806257058,0.191659006628379,-0.0924272146154597,-0.126210479931125,0.248808848277988,-0.151516484971253,-1419.45852380181
-0.997796971783859,-1.40318500269801,-1.32169114173619,-0.994084379094246,-3.33927611685823,0.0349465123246505,-0.108082954749969,0.646998626017037,-0.133870641258131,0.355204104058009,0.227415427516436,0.421909538706078,0.237407160235343,0.45632709066134,0.519720263834819,-11.9336998738262,0.1275376303886,0.0401796830422281,-0.705638825491676,0.106658465995639,-0.0460191360913192,-0.2185155757541,0.263350965168033,-0.390017686979957,-0.0365184627636275,-0.278586860177556,-0.898235369168395,-0.158594789156237,-0.14258632837825,0.533955537169304,-0.108188131315093,0.485632855353998,-0.11799283517754,-0.0324674756837069,-0.350006375953451,0.435383285014831,0.576373930233936,-0.559432230143584,-0.779008182262152,-0.951117301989377,0.494738422547795,0.58755697521438,0.0205778094705283,0.229770544121617,0.327829228915412,0.0866320752701147,0.672373913207723,0.508869021731083,0.22422335817989,0.142218136695609,0.356109442209259,-0.163321935031247,-0.899064700501126,-0.297668340481944,0.73366238611061,-0.402509070355295,-0.386693696124524,-0.233450973214118,-0.639715718850822,0.308731708956298,-0.0856877160880429,-1.12893499793492,0.515031857510952,-0.400763824717382,0.579753629496694,0.0825999137238491,-0.880968933067071,0.736281491653317,-0.620449944183408,0.449627723471182,0.542847130744716,1.41420572537208,1.16808534170446,0.673186826086401,1.07037495051369,-0.532100523849894,0.00602263115738987,0.00640336100588545,-0.0301380803811846,-0.38954034525458,-0.184698172558015,-0.0346090226609642,-0.565115615258507,0.157109014861526,-0.499057902390812,-0.294923093070741,1.42040057862987,0.567447121342912,-0.312429269443074,0.31204384014609,-1.02822119663439,1.11164174192089,0.239238621589874,-0.410278937723589,-0.0509287706445837,-0.0783372044189286,0.130254272181688,-0.378504790154297,0.281520621035571,0.242939915754938,-0.21135658300755,-0.912291805225015,-0.648704418071274,-0.585462004468629,-0.584850253852346,0.426214903288155,0.844870494461146,0.37589261846626,0.625983061712963,-0.120227373127288,0.19154211276093,-0.0923920184910369,-0.12614543896732,0.24961909238468,-0.151332025122092,-1419.45844988352
-0.997682136836939,-1.40291715336688,-1.32161616882178,-0.994769675328696,-3.34029761454269,0.0345759501659746,-0.107973679337285,0.646941636943547,-0.133158062854886,0.354766786203546,0.227314303407432,0.421862787347521,0.23744218709019,0.456298533907638,0.519733754261887,-11.9311745950497,0.127475892989005,0.0402403078914883,-0.70424541347619,0.10703389558739,-0.0458502791565685,-0.21852727640377,0.263369735729943,-0.389843820117164,-0.0363318444799207,-0.278913805456494,-0.898075141025761,-0.158483158436988,-0.141922406651385,0.534759792035431,-0.108089023763657,0.485531430824194,-0.118061259806625,-0.0326741282929725,-0.350301031577949,0.435628496205494,0.576270020646792,-0.559631191704503,-0.779964610805764,-0.951730225526173,0.494840556342238,0.587503262728597,0.0204956823213079,0.229795774126061,0.327910352295146,0.0864721301813769,0.67233778718691,0.508792392486395,0.224080624467224,0.14186881478383,0.356255720247983,-0.163397150537348,-0.899104745841678,-0.297450290742696,0.734065284489855,-0.402457267400112,-0.386737608600963,-0.233498565101531,-0.63961246322878,0.30892816303924,-0.0856205365474701,-1.12899381187522,0.515026844281664,-0.400732556337745,0.580239189016386,0.0827197772290725,-0.881023900039361,0.736244376954395,-0.621012383999871,0.449357622695631,0.542837056672348,1.41426982654419,1.16822068194839,0.673367179915766,1.06977720457236,-0.532204114843749,0.00607593821954687,0.00646205253412592,-0.0303570311929996,-0.389318109771786,-0.185294885214213,-0.0346368156794271,-0.564919671275188,0.156853122792655,-0.498462856060518,-0.295011009684608,1.4202066644403,0.567349223095325,-0.311935771272717,0.312024352236782,-1.02843120437455,1.11143352766569,0.239121492389536,-0.410043109819619,-0.0500252323966216,-0.0785016939783971,0.130173872749352,-0.378498102838767,0.281966118920377,0.242970058601998,-0.211196194597541,-0.912234494921112,-0.648651314877664,-0.585631269302803,-0.585291516776108,0.426408780904047,0.8448512919554,0.375898706473323,0.625527808087305,-0.120712021423519,0.191714771414384,-0.0923740999805939,-0.126133376711672,0.24953557591822,-0.151492455091701,-1419.45840189913
-0.997465851625679,-1.40257591112761,-1.32117944578156,-0.995100767487762,-3.34084017751595,0.0345768370379725,-0.108059530568697,0.646739183948925,-0.133163197498339,0.354433170518086,0.227327502121043,0.421857395551639,0.237463918892492,0.456221016373108,0.519374809994584,-11.9331328327424,0.127408947096581,0.0401332139928342,-0.703994344344851,0.106437874569314,-0.04582590819542,-0.218460798519621,0.263453628448688,-0.389344796774868,-0.0364144227529144,-0.278751462654885,-0.897958870753371,-0.158407928889901,-0.14147786097705,0.534168039392012,-0.108188605605215,0.485419785973526,-0.1180792071037,-0.0338354323741531,-0.349327939494631,0.435823143784431,0.576231133430732,-0.559722532122192,-0.779687066837405,-0.952179427763566,0.494881913801673,0.587503412603472,0.020529327682646,0.229761188167316,0.328243280766858,0.0864994261698151,0.672273606301251,0.508707977974538,0.223724837332212,0.142539445970582,0.356101223438812,-0.163518032595691,-0.899159320500501,-0.297053841870161,0.734274433189563,-0.402509150695672,-0.386844822193491,-0.233641821654348,-0.639476326660748,0.308627160094968,-0.0857426814417941,-1.12898318107987,0.515108733709467,-0.400678853912804,0.580465602822371,0.0825825051142417,-0.881060598472754,0.736213159342426,-0.62114326939032,0.449322400736508,0.542778848188984,1.41431741534398,1.16836408871062,0.67344542783696,1.0704606093454,-0.53226444782622,0.00602358050915598,0.00639049239157239,-0.0302845838844284,-0.389200373826496,-0.185317200736003,-0.0346278953422969,-0.564925877664296,0.157017770660806,-0.499251515704287,-0.295181206004992,1.41995923029766,0.566960703776999,-0.311622847914472,0.312435937547503,-1.02862365240401,1.11120028800332,0.23874190999167,-0.409892379007297,-0.0492471739022266,-0.0785324975382731,0.130142939427975,-0.378521091824412,0.281897784612418,0.242824062128348,-0.211218940840791,-0.912221898661887,-0.64859312295516,-0.585424245138772,-0.585419560552567,0.426474897936081,0.84483442677997,0.375890634371411,0.625232039945284,-0.121098377095879,0.19170218295598,-0.0924035264208975,-0.126161104019158,0.249259982445105,-0.151604160167071,-1419.4583871399
-0.997497249386833,-1.40256754892532,-1.32111059726306,-0.994725953583735,-3.34085881443075,0.034622551433075,-0.108133950469928,0.646700013049552,-0.133024640817631,0.353871418916302,0.227287775356544,0.421829120399086,0.237430690606986,0.456120797522749,0.519095536940613,-11.9338465760711,0.127365433194378,0.0400732396181706,-0.704394814996729,0.10628289811334,-0.0458295180643184,-0.218460064491747,0.263439625888099,-0.389522011776881,-0.0360455476799528,-0.278889532535718,-0.897992371740547,-0.158416195977053,-0.141579735195268,0.534485966159751,-0.108121829098419,0.485424145860159,-0.118099444487698,-0.033574718191501,-0.350171034444599,0.435657306910473,0.576257260004556,-0.559679748948175,-0.779698653778001,-0.952066653044968,0.494821514180036,0.587511620518164,0.0205504474357258,0.229801208866007,0.328145457077238,0.086529372058088,0.672267319413981,0.50871142218912,0.223745641580683,0.142198372931057,0.356175065661119,-0.163501738491967,-0.899133049739805,-0.297271213923162,0.733953670925822,-0.402437126337561,-0.386837193631313,-0.233641588124452,-0.639538155866427,0.308700366334211,-0.0856701176634228,-1.12895280612173,0.515120792142822,-0.400644533424226,0.580668232299129,0.0826161353901696,-0.881013096473535,0.736240676557355,-0.620944554249229,0.449369725878357,0.542862118462185,1.41432722463732,1.16836399837365,0.673478032400033,1.07032122715241,-0.532282107900765,0.00601824020747728,0.00637036418863,-0.0303857888711118,-0.389104820528713,-0.185230129066714,-0.0346283944644827,-0.564994295908093,0.15710954445809,-0.498622947594555,-0.29514400493553,1.41995315370074,0.566917133262807,-0.311839334535643,0.31260717971584,-1.02856193127341,1.11121966530201,0.238720312592743,-0.410054899153071,-0.048991175400345,-0.0785467527350352,0.130143580192988,-0.378507210734359,0.281801457468225,0.242562153945097,-0.211178356480036,-0.912238155153449,-0.648611362143344,-0.585493999820853,-0.585733353569043,0.426456323974762,0.84481796814928,0.375866714209023,0.625299384420342,-0.121301243212398,0.191708823943589,-0.0924144973957668,-0.126160310268719,0.249253154207252,-0.151608627780147,-1419.45838078329
-0.997475665661951,-1.40256922362661,-1.32118882940907,-0.994661778652242,-3.34102146114585,0.0346564477763545,-0.108135784885709,0.646734177475978,-0.133067567247623,0.353783043716889,0.227288628490448,0.42182026042017,0.23741791581138,0.456192439360495,0.519084834303378,-11.9336829110918,0.127365588053375,0.0400895542182368,-0.704329702722058,0.106358066728872,-0.0458459660655182,-0.218491419813899,0.263411305155537,-0.389552590876835,-0.0362288665517314,-0.278868394789009,-0.898056173469912,-0.158459216902003,-0.14169555773084,0.534328229299884,-0.108165529781697,0.485503761587039,-0.118049966094709,-0.0332957091210668,-0.349692956447373,0.435625454617499,0.576283205801416,-0.559635951716756,-0.779771395318577,-0.952102144200214,0.494779235524872,0.587485325334131,0.0205307337849544,0.229823983135158,0.328374177928441,0.0865269619658625,0.672265289459972,0.508726868729832,0.223845213017118,0.142143381790948,0.356173101463981,-0.163476242957167,-0.899123474299559,-0.297347062314018,0.733950433917605,-0.402441766524833,-0.386822482961008,-0.233604687689314,-0.639639655586323,0.308526326766953,-0.0856832351703454,-1.12894333398174,0.515098486358666,-0.40065951611258,0.580871848907842,0.0825706168421064,-0.880996171978214,0.736239505362824,-0.62093812507911,0.44976322509174,0.54282153016063,1.41428602870284,1.16828360502111,0.673369557483689,1.07049739388927,-0.532277122556556,0.006019044027735,0.00636862463070168,-0.0304483708885584,-0.389056451170556,-0.185192886267395,-0.0346445014496114,-0.565013174611686,0.156987972068025,-0.498936290483087,-0.295131238365452,1.41999091671987,0.567029539054288,-0.311925690470181,0.312660798398474,-1.02854514607478,1.11123736735646,0.238819463516488,-0.410068397871946,-0.0488207352629164,-0.0785194859348048,0.130133519326133,-0.378523754252329,0.281812679507955,0.242473294907748,-0.21117273851576,-0.912252279007052,-0.648642769663605,-0.585576721175408,-0.585722497104204,0.426461201809707,0.844816538311624,0.375865093764158,0.62537474983806,-0.121413305787035,0.191705519543727,-0.0924073356048384,-0.126159935982822,0.249366018322207,-0.151647341293979,-1419.45837847164
-0.997495366019072,-1.40260270298974,-1.32124516539777,-0.994708338808126,-3.34106117806143,0.0346491705713277,-0.108124874365181,0.646750320386598,-0.133238171863186,0.353641679085961,0.227316551836679,0.421820442941663,0.237415887146382,0.456168029903662,0.519017791256284,-11.9346552957363,0.127376608742395,0.0401082355740388,-0.704368795391203,0.106278984767827,-0.045832910789365,-0.218497374883802,0.263405844146954,-0.389587945372981,-0.0361817189649923,-0.27880812329209,-0.898057916807029,-0.158462653293079,-0.141754280063091,0.534308149205208,-0.108198720922315,0.485520274371428,-0.118042344817341,-0.033284456522823,-0.349744788021167,0.435660094474616,0.576269041685656,-0.559635802240969,-0.779651408235391,-0.951954413366708,0.494800750874858,0.587479155313329,0.0205190722726049,0.229755884404414,0.328394306851994,0.086518848988588,0.672267233840937,0.508734754565993,0.22385849134743,0.142107202984111,0.356184860180016,-0.163462921523671,-0.899131102304922,-0.297273156053815,0.733892597893121,-0.402437984558283,-0.386815718128653,-0.233599620288654,-0.639559166132584,0.308528523371003,-0.0857372351934626,-1.1289433029832,0.515092119353938,-0.400667038258051,0.580883392413804,0.0825316719535329,-0.880999750132204,0.73623754251804,-0.620988387184719,0.449756374166792,0.542769628358951,1.41427991154808,1.16826911563035,0.673401680800619,1.07058762385886,-0.532248264120897,0.00603026517792925,0.00638838879129001,-0.0303395488910639,-0.389048571388161,-0.185212889246621,-0.0346488310918644,-0.565001647568444,0.156990919089162,-0.499048827178033,-0.29513282873186,1.42001758632376,0.567080101679578,-0.31189731336171,0.31280826670209,-1.02856504837404,1.11125860122327,0.238866216857937,-0.410064731635337,-0.0487714953566909,-0.0785207020517163,0.130136106212572,-0.378530236672021,0.281825660758148,0.242404229259588,-0.211175444276992,-0.912248906493165,-0.648646075546861,-0.585508457678499,-0.58575390689839,0.426479538332787,0.844817253089866,0.375865941022074,0.625407716216681,-0.121431827616155,0.191704516352671,-0.0924092606909372,-0.126159738220826,0.24934745076776,-0.151640714997656,-1419.45837804583
-0.997483711239667,-1.40260864212623,-1.32122750365453,-0.994705733586616,-3.34109424812385,0.0346752402701396,-0.108125975466942,0.646744007099034,-0.133172724240703,0.353670741544098,0.227302131015876,0.421820519101581,0.237417378759568,0.456176405902658,0.519011192822476,-11.9353004619119,0.127374090145004,0.0400992880011498,-0.704395942698115,0.106250147872886,-0.0458419491542515,-0.218491632081391,0.263411121379135,-0.38957297025664,-0.0361898460687913,-0.278808476292298,-0.898050854474968,-0.158457848126882,-0.141728680660093,0.534261981245168,-0.108197631804794,0.485510468892221,-0.118048017486019,-0.0333340950602928,-0.349707067419953,0.435652537180524,0.576269071919963,-0.559641730556038,-0.779674504434869,-0.951984339136791,0.494800276749282,0.58748866537714,0.0205248992787234,0.229772061434838,0.328417158907653,0.0865338862702064,0.672271026188563,0.508733201093337,0.223846307042669,0.142183732106299,0.356157971340029,-0.163462302182596,-0.899126456129426,-0.297292001010049,0.733911603610261,-0.402434850774698,-0.386817715033954,-0.233606294519689,-0.63958124864167,0.308528984706651,-0.085737192680224,-1.12894043226166,0.515099562709832,-0.400652173086184,0.580874090898716,0.0825291754013121,-0.881001727365911,0.736238994621785,-0.620944427770343,0.449757827700474,0.542775814635928,1.41428556109013,1.16828322197659,0.673393479232085,1.07061214051218,-0.532256139319978,0.00602752563462052,0.00638716428888434,-0.0303567465620292,-0.389049290363276,-0.185174745700636,-0.0346394776240153,-0.565001806341368,0.157031925810377,-0.499044915905867,-0.295140011024001,1.42001353728829,0.567054164913279,-0.311905969888865,0.312819918733835,-1.0285490570204,1.11125660921901,0.238842272417949,-0.410050142186481,-0.0487274377285206,-0.0785126393012504,0.130138818224509,-0.378524484094028,0.281809953934233,0.24239779977246,-0.211179077433119,-0.912250465571507,-0.648643952337788,-0.585515296330303,-0.58574732897329,0.426471092140629,0.844817543646241,0.37586671690543,0.625399993464657,-0.121436928142911,0.191702147224582,-0.0924100881185507,-0.126159429281856,0.249342692756735,-0.151641923243976,-1419.45837793853
-0.997483711239667,-1.40260864212623,-1.32122750365453,-0.994705733586616,-3.34109424812385,0.0346752402701396,-0.108125975466942,0.646744007099034,-0.133172724240703,0.353670741544098,0.227302131015876,0.421820519101581,0.237417378759568,0.456176405902658,0.519011192822476,-11.9353004619119,0.127374090145004,0.0400992880011498,-0.704395942698115,0.106250147872886,-0.0458419491542515,-0.218491632081391,0.263411121379135,-0.38957297025664,-0.0361898460687913,-0.278808476292298,-0.898050854474968,-0.158457848126882,-0.141728680660093,0.534261981245168,-0.108197631804794,0.485510468892221,-0.118048017486019,-0.0333340950602928,-0.349707067419953,0.435652537180524,0.576269071919963,-0.559641730556038,-0.779674504434869,-0.951984339136791,0.494800276749282,0.58748866537714,0.0205248992787234,0.229772061434838,0.328417158907653,0.0865338862702064,0.672271026188563,0.508733201093337,0.223846307042669,0.142183732106299,0.356157971340029,-0.163462302182596,-0.899126456129426,-0.297292001010049,0.733911603610261,-0.402434850774698,-0.386817715033954,-0.233606294519689,-0.63958124864167,0.308528984706651,-0.085737192680224,-1.12894043226166,0.515099562709832,-0.400652173086184,0.580874090898716,0.0825291754013121,-0.881001727365911,0.736238994621785,-0.620944427770343,0.449757827700474,0.542775814635928,1.41428556109013,1.16828322197659,0.673393479232085,1.07061214051218,-0.532256139319978,0.00602752563462052,0.00638716428888434,-0.0303567465620292,-0.389049290363276,-0.185174745700636,-0.0346394776240153,-0.565001806341368,0.157031925810377,-0.499044915905867,-0.295140011024001,1.42001353728829,0.567054164913279,-0.311905969888865,0.312819918733835,-1.0285490570204,1.11125660921901,0.238842272417949,-0.410050142186481,-0.0487274377285206,-0.0785126393012504,0.130138818224509,-0.378524484094028,0.281809953934233,0.24239779977246,-0.211179077433119,-0.912250465571507,-0.648643952337788,-0.585515296330303,-0.58574732897329,0.426471092140629,0.844817543646241,0.37586671690543,0.625399993464657,-0.121436928142911,0.191702147224582,-0.0924100881185507,-0.126159429281856,0.249342692756735,-0.151641923243976,-1419.45837793853
-0.997501221114715,-1.40260374110454,-1.32122779054116,-0.994676045863315,-3.34109950766705,0.0346592270638043,-0.108136606698054,0.64673883687538,-0.133206914494234,0.353686995908469,0.227312522194245,0.421822234394375,0.237417709264528,0.456171944277325,0.519022482924521,-22.7855734904809,0.127375781647764,0.0401003808854446,-0.704377367145005,0.106300866956692,-0.0458337135014898,-0.218489958278144,0.263411926829362,-0.389566866229934,-0.0362000185588902,-0.278818275726564,-0.898052915186594,-0.158456976390589,-0.141731489864901,0.534291397910507,-0.108193679544135,0.485513466522428,-0.118043960019101,-0.0333395164543844,-0.349691924755242,0.435644189659335,0.576275609713419,-0.559634361992128,-0.779643328410162,-0.952024485785341,0.494796158540809,0.587485393321484,0.0205259789779546,0.229775615463261,0.328410324176499,0.086529183602562,0.672268993693368,0.508732767363876,0.223843588776513,0.142152488447874,0.356184631413662,-0.163465827095132,-0.899129785044198,-0.29729125757341,0.733920001859433,-0.40243757454452,-0.386819668667512,-0.23360628757275,-0.639591406569503,0.308522091792824,-0.0857271426182984,-1.12893777064397,0.515101377650775,-0.400670989314231,0.580906262555874,0.0825323357275335,-0.880997079026253,0.73624159816199,-0.620958328475137,0.449779145908652,0.542778655333354,1.41428369528793,1.16827946988874,0.673383144895556,1.07058278709193,-0.532256530727188,0.00602706295081228,0.00638395392461337,-0.0303713643911937,-0.389057335848228,-0.185195098509586,-0.0346413676421265,-0.56500551846448,0.157008817191029,-0.499054149568597,-0.295129006726567,1.42000878260638,0.56705448803407,-0.311915885663072,0.312782563783231,-1.02855809575133,1.11125170700163,0.238843599139369,-0.410067350441529,-0.0487449436414547,-0.0785189884062659,0.130139227732511,-0.378526817791037,0.281808644573395,0.242430811630561,-0.211171321314445,-0.912248889310509,-0.648642440373938,-0.58551942210182,-0.585752806215117,0.426474899524008,0.844815840688255,0.375865434429809,0.625399390023864,-0.121447515889395,0.191704464189566,-0.0924101600696576,-0.126161391458412,0.249343485190799,-0.151650367876298,-1419.45833079023
